Ch1 Amplitude,Ch2 Amplitude,Cluster
224.196976,1643.68555,4
230.5327,1385.48584,4
236.7707,1626.25964,4
236.909958,1471.35767,4
239.6411,1494.82434,4
239.705627,1562.84741,4
241.717285,1568.74683,4
243.337479,1230.69287,4
244.196609,1426.02588,4
247.531357,1565.63513,4
248.68541,1635.96216,4
249.521011,1522.69177,4
250.679947,1457.12231,4
252.672653,1719.48584,4
252.8795,1720.99182,4
253.229248,1701.3407,4
253.521011,1619.8717,4
254.514969,1725.08923,4
254.856186,1592.98938,4
255.364883,1623.703,4
258.44455,1867.60925,4
259.791321,1665.48987,4
259.9911,1587.63916,4
260.486053,1701.07446,4
260.5729,1498.23633,4
260.917175,1719.20215,4
260.942017,1754.35315,4
261.074921,432.527954,1
261.504,1708.42114,4
261.56308,1695.04858,4
261.8924,1634.77527,4
261.9036,1612.77368,4
262.401062,506.8242,1
262.503632,1566.60474,4
262.767426,1767.32263,4
262.971161,1523.89478,4
263.064484,1662.89832,4
264.168182,1699.40979,4
264.89978,1883.50769,4
265.581757,1639.818,4
265.7767,1581.02893,4
265.8969,1532.89246,4
266.074829,1714.07446,4
266.2167,1704.86438,4
266.328461,1568.90686,4
266.483765,1677.60474,4
266.529175,1445.2865,4
266.724854,1725.46643,4
267.040161,1395.27368,4
267.161133,1734.51843,4
267.2611,1815.01355,4
267.613037,1581.80615,4
267.635681,1514.92261,4
267.730927,1468.71375,4
267.793976,1557.40173,4
268.242157,1716.478,4
268.558136,1848.89868,4
268.732574,1313.40369,4
269.066528,1495.96289,4
269.096863,1712.75171,4
269.109467,1731.42957,4
269.46936,1506.051,4
269.814545,1584.65942,4
269.8556,1693.60168,4
270.103851,1469.076,4
270.120667,1497.90173,4
270.301056,1530.75842,4
270.546082,1531.72058,4
270.676117,1662.45483,4
270.731323,1644.87109,4
270.733978,1609.64038,4
270.856567,532.1682,1
271.640747,1728.52112,4
271.73764,1667.43823,4
271.9577,1431.44482,4
272.2741,1691.77942,4
272.6186,1456.28308,4
272.6196,1494.9469,4
272.663422,1450.08472,4
272.692,1513.76611,4
272.69577,1510.39612,4
272.722534,1717.21838,4
272.786316,1696.74353,4
272.819672,1752.82263,4
272.914978,1537.79077,4
273.086517,1184.82251,4
273.400574,1585.34717,4
273.946259,1468.48682,4
274.079041,1698.34717,4
