Ch1 Amplitude,Ch2 Amplitude,Cluster
236.10527,1313.04285,4
242.684387,1599.65161,4
244.702972,1573.41614,4
245.808243,1732.39465,4
247.0799,1726.06567,4
249.761414,1818.92273,4
252.304428,1465.55884,4
257.98645,1665.90491,4
258.935181,1690.06677,4
259.3999,1841.36719,4
259.998718,1708.97742,4
261.4191,1555.059,4
261.926239,1796.34912,4
261.947052,1853.32214,4
262.585938,1611.58167,4
262.8377,1573.66138,4
262.9043,1648.05554,4
263.3524,1585.6311,4
263.691467,1627.85071,4
263.803162,1544.67725,4
263.970642,1599.10364,4
265.004974,1703.59241,4
266.872131,1701.57129,4
267.2853,448.4094,1
267.449768,1572.90308,4
267.699036,1536.5769,4
269.411377,1563.734,4
270.1633,1720.373,4
270.312042,1819.74951,4
270.408081,1650.45166,4
270.4239,1501.00452,4
270.511963,1536.90149,4
271.302856,1766.50684,4
271.396881,1464.45679,4
271.594421,1604.47314,4
272.3803,1228.92908,4
272.664825,493.039,1
272.89624,1597.44373,4
272.9658,1538.22729,4
273.183868,1501.89648,4
273.192139,1766.69873,4
273.2167,1622.17078,4
273.3616,488.937439,1
273.9582,1720.89185,4
274.1375,1796.20764,4
274.757965,1676.32117,4
274.779266,1524.23157,4
274.933533,1584.95056,4
274.972351,1693.738,4
275.151733,1841.0415,4
275.5251,1697.55493,4
275.905121,1698.27588,4
276.2166,1441.56433,4
277.265625,1663.554,4
277.373077,1524.74963,4
277.542053,1466.27942,4
278.013641,1563.77869,4
278.0773,1573.58826,4
278.3893,1770.12073,4
279.1125,1628.56238,4
279.228424,1776.14429,4
279.302124,1594.98071,4
279.309143,1599.72241,4
279.379242,1577.252,4
279.676453,1543.08459,4
279.733856,1563.5321,4
279.979156,511.354065,1
280.0775,1558.93054,4
280.259064,1734.85889,4
280.25943,1678.55,4
280.446716,348.51297,1
280.542542,1762.51831,4
280.652283,1609.62231,4
280.676758,1655.907,4
280.867554,1563.40173,4
280.945221,1448.17822,4
281.0715,1514.11279,4
281.1323,1677.36841,4
281.148468,1282.20068,4
281.263245,1563.52734,4
281.3746,1502.59473,4
282.1871,1574.8772,4
282.280762,1563.85962,4
282.3091,1514.76477,4
282.586823,1396.37573,4
282.661774,1682.14026,4
282.770447,1639.86438,4
282.902924,1626.04419,4
283.145721,1575.55481,4
283.408356,1796.46509,4
283.6743,1632.38025,4
283.811249,1589.019,4
284.068176,1585.533,4
284.2336,1456.62622,4
284.300018,1727.53857,4
284.521942,505.1082,1
284.602448,1664.32751,4
284.618134,1692.75378,4
284.824921,1614.63525,4
284.825165,547.3618,1
285.176117,1722.3197,4
285.431366,528.9953,1
285.473236,1520.37683,4
285.574249,1615.21973,4
285.589752,1622.52991,4
285.6061,1609.149,4
285.708618,1418.18042,4
285.73114,1559.69885,4
285.774841,1741.20044,4
285.813477,1527.14746,4
285.855835,1476.66907,4
285.856873,1650.86255,4
285.866821,1786.17017,4
286.151367,1506.4718,4
286.1998,1366.61938,4
286.341644,1527.94421,4
286.350922,1601.1958,4
286.368042,1546.052,4
286.421417,1724.9801,4
286.697845,1671.19165,4
286.7055,1965.25244,4
286.79248,1592.963,4
286.794373,1471.18176,4
286.977875,1613.66077,4
287.0931,1582.809,4
287.105438,1619.97327,4
287.14035,1546.542,4
287.156616,1572.874,4
287.238068,1619.092,4
287.350616,1444.11609,4
287.3879,1612.66467,4
287.401581,1567.583,4
287.462372,1715.7699,4
287.488464,486.079376,1
287.670654,1635.51978,4
287.679382,1482.90466,4
287.754761,1723.4458,4
287.8321,1824.33533,4
287.979034,1575.24573,4
288.167877,1758.717,4
288.513733,1676.81311,4
288.571259,1517.73462,4
288.860474,1492.55652,4
288.981842,1804.53687,4
289.0186,1506.374,4
289.046722,1513.27942,4
289.070618,1803.96936,4
289.087952,1843.112,4
289.18988,1560.82654,4
289.321777,1660.53259,4
