Ch1 Amplitude,Ch2 Amplitude,Cluster
230.967667,1511.35144,4
235.774475,1464.35107,4
238.472061,1616.6366,4
240.3223,1470.20679,4
246.386963,1666.229,4
255.257126,1511.68713,4
255.603775,1697.84692,4
257.552582,1447.53625,4
257.590057,1407.70557,4
257.956177,1514.07434,4
258.0106,1619.623,4
258.1558,1641.06873,4
258.364868,1549.16455,4
258.973938,1611.07349,4
259.088684,1555.35083,4
261.2797,1602.68445,4
263.5809,1421.69128,4
263.9364,469.630463,1
264.6,1581.4585,4
264.697,1434.1582,4
266.1986,1484.9469,4
266.467438,1761.67065,4
266.93924,1472.01746,4
267.068573,1692.41956,4
267.260437,1539.61963,4
267.738617,1515.45068,4
268.143829,1507.64832,4
268.818726,1519.97559,4
268.895569,455.6328,1
268.919434,1599.34644,4
269.190826,1584.807,4
269.3197,1439.03015,4
269.3697,1585.57373,4
270.034424,1505.03918,4
270.332947,1760.97913,4
270.503021,1597.99524,4
270.522736,1703.03479,4
270.5435,1645.03259,4
270.69635,1710.325,4
270.7869,1445.48975,4
270.839417,1584.55908,4
271.324554,1474.37012,4
271.434357,1464.6499,4
271.733978,1554.16736,4
271.944946,1532.78247,4
272.6607,1575.19678,4
272.758423,1740.517,4
272.874969,1528.40747,4
273.16922,1537.80554,4
273.578461,458.839417,1
273.625946,1495.11792,4
273.852631,1524.43372,4
273.853516,1551.15442,4
274.16864,487.875519,1
274.513428,1436.52283,4
274.530884,1550.87744,4
274.673553,1532.68481,4
274.9499,1745.67578,4
274.9922,1602.07959,4
275.308868,1650.64417,4
275.819458,1578.43127,4
276.08786,1498.06091,4
276.3149,1708.8656,4
276.501373,1586.24939,4
276.590881,488.622131,1
276.620026,1633.40674,4
276.708832,1306.95569,4
276.751068,1740.37109,4
277.027527,1576.15564,4
277.1887,426.0934,1
277.2235,1577.20361,4
277.679962,1477.94043,4
277.978546,556.4652,1
278.0133,1556.37207,4
278.025421,1724.03845,4
278.142944,1747.64709,4
278.381042,1686.769,4
278.4645,1631.56323,4
278.505432,1695.36658,4
278.8056,1666.80432,4
279.011078,1514.61023,4
279.2534,1507.633,4
279.553436,1648.61926,4
280.215485,1729.58984,4
280.4927,1596.22217,4
280.83606,1682.12292,4
280.953369,1596.55725,4
281.167816,1671.26208,4
281.27298,1568.35779,4
281.4074,1498.281,4
281.552979,1514.86133,4
281.6624,1764.79651,4
282.079071,1568.75269,4
282.0813,1476.341,4
282.211,1649.60144,4
282.312683,1532.17859,4
282.3634,1686.35425,4
282.572327,1549.43518,4
282.5753,1659.52893,4
282.644531,1609.86255,4
282.700134,1785.08875,4
282.79953,1669.88843,4
282.913849,525.64856,1
282.914673,1511.14111,4
283.0118,1493.24475,4
283.1116,1508.09338,4
283.1475,1759.51,4
283.2785,1828.14929,4
283.469116,1551.06506,4
283.494415,1532.20776,4
283.591827,1359.6676,4
283.598877,1594.24475,4
283.650726,1568.53418,4
283.677521,1644.726,4
283.8694,1417.076,4
284.172638,1728.96729,4
284.222626,1442.36462,4
284.429718,1454.62537,4
284.4603,1587.544,4
284.47406,1553.16992,4
284.5628,1575.92517,4
284.774628,1655.12732,4
284.783234,472.310242,1
284.8192,477.433777,1
284.89502,1741.79578,4
285.029327,1344.1283,4
285.144226,1466.97827,4
285.226624,1495.61963,4
285.303436,1622.59766,4
285.3245,1485.42017,4
285.420715,1422.34253,4
285.426666,1570.42517,4
285.5335,470.145752,1
285.5894,1519.11157,4
285.615234,1526.95642,4
285.6347,1544.97693,4
285.752655,1504.49854,4
285.8388,1521.89783,4
286.074158,1462.01245,4
286.0791,1538.303,4
286.103424,1551.12122,4
286.273163,1757.6322,4
286.273834,1535.08069,4
286.284546,1629.425,4
286.3051,1520.71619,4
286.44516,1347.39771,4
286.8283,1531.052,4
286.880463,1502.36487,4
287.038055,466.616547,1
287.2444,1532.31836,4
287.2965,1639.36255,4
287.3096,1688.15747,4
287.348816,1677.55176,4
287.414459,1389.39954,4
287.523132,1609.74792,4
287.8476,1472.46777,4
287.905975,1647.41919,4
288.026459,1460.25793,4
288.110535,1546.60852,4
288.118866,1465.45471,4
288.17807,1497.86511,4
288.531647,460.074982,1
288.639557,510.049042,1
288.671,448.719818,1
288.696259,1763.47034,4
288.861145,1443.28076,4
289.219635,1559.87842,4
289.2741,1598.62024,4
289.306152,501.8026,1
289.541351,1748.71289,4
289.618835,1559.9884,4
289.7743,1456.26685,4
289.852722,1600.25134,4
289.925171,1654.11145,4
289.9833,1479.195,4
290.055542,1732.1283,4
290.0777,1743.84985,4
290.4331,1468.20862,4
290.5291,1689.26355,4
290.5305,1675.98511,4
290.56012,1620.09192,4
290.562317,1511.11951,4
290.609955,1510.187,4
290.789978,1410.24536,4
290.793365,1506.14612,4
290.858,1514.51172,4
290.9078,1628.11987,4
291.009216,524.185852,1
291.026855,1576.9397,4
291.028076,1621.97192,4
291.139984,1631.31958,4
291.148315,1315.124,4
291.211,1593.38379,4
291.2756,1693.254,4
291.295532,1535.71008,4
291.361664,1452.12415,4
291.3656,1470.59863,4
291.382782,1674.69678,4
291.4309,1684.38171,4
291.643036,1587.20251,4
291.674957,1634.697,4
291.695648,1672.16211,4
291.714783,1621.90491,4
291.7411,1443.79,4
291.790466,1482.59631,4
291.813263,488.043884,1
291.867,1763.5929,4
291.920837,1601.82959,4
291.921265,1614.72107,4
291.940674,1843.65649,4
291.95282,1731.77075,4
292.167145,430.583344,1
292.1803,1335.66309,4
292.2053,457.4551,1
292.246277,1602.28333,4
292.261658,1579.94482,4
292.264221,436.8261,1
292.315948,1647.67749,4
292.410522,1702.75317,4
292.50058,1690.82043,4
292.516479,1692.79236,4
292.517151,1571.34192,4
292.527649,1492.05151,4
292.534149,1522.75745,4
292.758484,1595.91357,4
292.780853,1566.65063,4
292.80603,1425.80322,4
292.820282,1625.3512,4
292.992981,1623.32373,4
293.020477,1487.299,4
293.096649,1488.50928,4
293.121643,1676.52856,4
293.177856,1504.91174,4
293.335236,1721.55127,4
293.433929,1688.3241,4
293.520966,1530.928,4
293.5234,1707.723,4
293.9057,1486.97424,4
293.960144,1889.893,4
294.008972,1586.09106,4
294.082428,427.6481,1
294.116943,1442.26636,4
294.139923,1579.36841,4
294.179016,1438.26233,4
294.268219,1637.07,4
294.286835,1743.71338,4
294.3477,1674.83716,4
