Ch1 Amplitude,Ch2 Amplitude,Cluster
241.482224,502.2905,1
248.324921,468.4927,1
251.864777,409.5065,1
259.6807,1551.55981,4
261.560883,1456.6864,4
261.649567,416.406342,1
262.411,1557.79211,4
265.4268,486.6783,1
266.0428,417.8338,1
266.894348,420.433838,1
267.168365,1624.99768,4
267.357544,1454.10315,4
267.653137,1380.48035,4
268.6789,430.9513,1
271.257874,1568.35754,4
271.741,1582.8717,4
272.077667,1348.27747,4
272.222717,469.1807,1
272.605164,452.331268,1
272.776,1548.53357,4
273.739044,1532.5885,4
273.831116,1497.589,4
274.066864,403.096222,1
274.67392,1581.99719,4
274.986,432.1494,1
275.077972,1512.733,4
275.720459,1443.89709,4
276.980774,1516.72961,4
277.421722,1498.60327,4
277.560577,522.49646,1
278.282745,1500.708,4
278.447174,1442.8064,4
278.458435,402.165,1
278.659332,1607.11584,4
279.16864,1547.05334,4
279.247864,1504.70374,4
279.345,1554.44055,4
279.5154,1647.64014,4
280.67218,1729.89771,4
280.677856,1550.17908,4
280.749756,1561.75232,4
280.898376,1551.8844,4
281.0344,422.280731,1
281.138947,1522.766,4
281.227142,412.7881,1
282.334839,543.6916,1
283.022,1571.25586,4
283.566528,1537.83313,4
283.876434,1528.30957,4
284.508728,1513.93237,4
284.5182,1440.251,4
284.717621,529.1533,1
284.815857,440.839935,1
284.995117,1496.21887,4
285.37854,1698.68213,4
285.7895,1551.54028,4
285.8293,1310.84558,4
285.942871,1517.42761,4
285.980377,1664.77625,4
286.1477,1290.38428,4
286.206146,459.440033,1
286.4907,1221.4895,4
286.5261,1533.72339,4
286.7124,1529.2937,4
286.896,1650.45642,4
287.095276,414.833344,1
287.136841,1505.03528,4
287.575348,1507.6488,4
287.7941,484.769775,1
288.3679,1397.741,4
288.538727,427.1091,1
288.548676,409.5094,1
288.619263,1369.829,4
288.6211,417.365845,1
288.793823,1485.7135,4
288.800354,482.349182,1
289.0109,1539.91809,4
289.111633,1726.52319,4
289.116669,1505.92761,4
289.2045,1184.23035,4
289.295471,1533.51379,4
289.4372,1517.7439,4
289.5272,445.488922,1
289.7768,1470.08289,4
289.962036,1492.87732,4
289.9656,1481.50745,4
289.99942,1634.15112,4
290.603333,1560.30432,4
290.667175,423.4923,1
290.984955,1452.20715,4
291.033356,434.424866,1
291.293671,1614.03113,4
291.350983,1542.68274,4
291.491516,462.903839,1
291.7148,1578.89917,4
291.860748,1537.05688,4
292.1234,472.487061,1
292.145966,1490.625,4
292.270264,499.800781,1
292.43866,1620.31934,4
292.628754,1519.74182,4
292.7442,1515.66028,4
292.751221,570.168152,1
292.828125,518.193359,1
292.989929,494.171448,1
293.0319,1583.19836,4
293.5219,1563.47693,4
293.666473,444.885864,1
293.761566,1503.21692,4
294.03656,1508.13062,4
294.064,1565.59363,4
294.174,1562.436,4
294.239227,1453.94836,4
294.27298,1757.31958,4
294.4097,1609.20313,4
294.6441,1527.86353,4
294.860779,1469.73865,4
294.997131,1632.18518,4
295.338867,446.274017,1
295.518616,482.143982,1
295.581329,479.51944,1
295.7343,405.1641,1
295.739258,469.871246,1
295.839844,452.152222,1
295.935883,1510.787,4
295.959564,1488.0238,4
296.0599,474.346924,1
296.0942,1540.97461,4
296.1791,1466.81653,4
296.439636,457.8136,1
296.4894,1438.3949,4
296.841431,1519.86218,4
296.845276,1554.66772,4
296.944336,1569.566,4
296.961823,1525.78235,4
296.988556,445.325378,1
297.000519,488.6112,1
297.130157,1619.95935,4
297.2341,1389.61707,4
297.2994,1483.05322,4
297.348236,501.763184,1
297.399017,1502.322,4
297.6126,1731.49524,4
297.625031,1360.47131,4
297.653961,1564.436,4
297.782318,493.584839,1
297.869629,1661.971,4
297.886261,1691.50452,4
297.955048,1532.25439,4
298.149384,1529.50916,4
298.239258,1352.26038,4
298.404144,1514.05383,4
298.510925,1529.4978,4
298.534943,1466.829,4
298.581,1571.93469,4
298.6576,500.402344,1
298.737671,1388.00623,4
298.7582,1541.07007,4
298.800537,444.176,1
298.858765,1397.42407,4
298.865143,1480.439,4
298.983063,459.856171,1
299.0853,1442.67346,4
299.18512,554.359863,1
299.196533,1570.19019,4
299.228455,1585.96057,4
299.365936,1455.7135,4
299.366974,1557.54907,4
299.452759,375.9534,1
299.5687,1530.24536,4
299.595154,1499.83411,4
299.6537,1525.06506,4
299.66217,1519.58362,4
299.6631,510.654144,1
299.6689,1477.919,4
299.803345,1524.88208,4
299.8421,487.515259,1
299.8945,459.855377,1
300.202454,470.249573,1
300.37088,1436.65088,4
300.4214,491.996918,1
300.4954,1513.61487,4
300.550262,1515.02161,4
300.568237,1512.12537,4
300.589,1507.29565,4
300.681061,1489.92786,4
300.711548,1499.57825,4
300.820862,1518.89026,4
300.8454,442.310272,1
300.874969,1721.19873,4
