Ch1 Amplitude,Ch2 Amplitude,Cluster
238.2296,1530.69592,4
252.266739,1535.72327,4
255.851212,1456.22656,4
258.913544,1336.7832,4
259.592255,1476.212,4
259.624329,1727.26575,4
263.115845,1537.86658,4
263.201263,1752.23694,4
264.602234,1614.06836,4
264.852173,1531.94055,4
268.225037,1660.16016,4
269.3601,1689.84326,4
269.9151,1558.73755,4
271.13974,1577.37354,4
272.009216,1712.63379,4
274.239563,1690.07056,4
274.719971,1648.48523,4
274.9,1623.42688,4
275.4753,1504.62476,4
276.453064,1471.06848,4
277.393616,1625.49207,4
277.4427,1708.6947,4
278.4636,1474.18469,4
278.498,1835.83447,4
279.730835,1626.71875,4
279.7609,1674.7605,4
280.666321,1547.68359,4
280.6752,445.109558,1
281.209625,1507.90649,4
281.337616,1564.00659,4
281.583344,1610.5166,4
282.1932,1488.26428,4
282.3542,1471.22534,4
282.398956,1424.80444,4
282.759583,1471.02661,4
282.806122,1607.413,4
282.959625,1571.9906,4
283.964355,1506.86646,4
284.657349,1557.602,4
284.766235,1555.04944,4
284.871338,1444.69861,4
285.2932,1528.25293,4
285.718445,1564.57666,4
285.7636,1457.14954,4
285.969818,1463.44092,4
286.098267,1557.47144,4
286.111176,1571.82825,4
286.144073,1569.263,4
286.615845,1691.68591,4
286.6708,1496.94946,4
286.735748,438.313568,1
286.9034,1845.34473,4
286.921417,1466.78113,4
287.005432,1697.31262,4
287.307251,1598.63416,4
287.377319,1527.81055,4
287.4369,1521.802,4
287.482758,1531.82776,4
287.487244,1514.29749,4
287.583466,1552.73792,4
287.98703,1595.59546,4
288.123444,1671.4458,4
288.478455,1506.79138,4
288.8593,1630.43384,4
289.007751,1454.39172,4
289.010254,1438.88623,4
289.066345,1426.60461,4
289.2688,1473.29651,4
289.302979,1631.5321,4
289.319458,1419.44763,4
289.478882,1788.22058,4
289.484161,1494.13208,4
289.5103,1749.778,4
289.6027,1611.83215,4
289.959564,1431.279,4
290.099548,1810.92249,4
290.12265,1505.657,4
290.193024,1536.97083,4
290.2204,1714.12634,4
290.3305,445.368927,1
290.350861,1478.3324,4
290.388367,1562.13342,4
290.406,1682.004,4
290.5906,1557.4939,4
290.601685,1545.78247,4
290.809082,1443.34534,4
290.881866,519.235535,1
290.8943,1702.4491,4
291.175323,1632.96313,4
291.2393,1657.04932,4
291.292145,1495.29993,4
291.365753,1590.096,4
291.516541,1605.20886,4
291.668671,514.8607,1
291.6753,1577.83557,4
