Ch1 Amplitude,Ch2 Amplitude,Cluster
249.1867,1240.65857,4
250.226868,1702.98523,4
253.341278,1543.92542,4
253.9688,1588.39087,4
256.76178,1349.29077,4
257.971863,1207.94,4
261.069733,1731.33325,4
264.2742,1487.14978,4
264.756531,1779.55139,4
265.851318,1635.77466,4
265.984222,1664.59351,4
266.221954,1498.74792,4
266.55304,559.6689,1
267.532654,1487.73242,4
267.90863,1710.37012,4
268.04303,1620.61841,4
268.454529,1533.97742,4
268.706543,1517.75146,4
268.9052,1681.78247,4
269.066071,1528.61621,4
269.689728,1522.28979,4
269.899933,368.708527,1
271.0078,1504.71448,4
271.436,1598.07947,4
271.612244,1487.00513,4
271.632843,1542.66565,4
272.41925,1582.86194,4
272.901031,1580.186,4
272.917084,1458.97266,4
273.1747,1584.74121,4
273.328339,500.293335,1
273.423737,1446.51355,4
273.487274,1580.278,4
273.8711,1637.63489,4
274.008423,1626.52832,4
274.128021,1578.58252,4
274.2343,1485.01758,4
274.809235,1489.48816,4
274.869873,1572.53247,4
274.9058,1470.47388,4
274.930084,1589.57031,4
274.9764,1707.87891,4
275.05426,1327.01807,4
276.686157,1704.38989,4
276.795441,1688.93616,4
276.815674,1748.86975,4
276.908142,1546.34937,4
277.6955,1513.43323,4
277.759766,1611.67822,4
277.764923,1575.21155,4
277.813782,1645.99463,4
277.9852,1777.2406,4
278.122375,1646.459,4
278.5034,1554.77344,4
278.6647,1439.613,4
278.9188,1529.0918,4
279.1438,1624.99768,4
279.24826,1507.863,4
279.403442,1718.79236,4
279.471222,1579.33765,4
279.7846,1709.64624,4
279.848267,1576.84875,4
280.153137,1555.7688,4
280.235748,1502.78455,4
280.336975,1555.65393,4
280.427,1626.8125,4
280.56778,1561.7229,4
280.862,1461.7677,4
280.958862,1720.97913,4
281.114,1671.13855,4
281.2986,1712.80334,4
281.7081,1552.525,4
281.887177,1641.608,4
282.165,1518.71509,4
282.300354,423.8731,1
282.372833,1537.84924,4
282.552216,1554.35059,4
282.576935,1534.397,4
282.580261,1525.23389,4
282.809418,1517.04407,4
282.8795,526.571655,1
282.957581,1579.13672,4
282.96283,479.014862,1
283.124146,1680.40479,4
283.3815,1507.66248,4
283.61026,1552.00208,4
283.9005,1538.23474,4
283.947357,1840.57715,4
284.2373,1532.99036,4
284.367584,1577.07153,4
284.7492,1670.22473,4
285.273865,1573.24731,4
285.445557,527.326843,1
285.621246,1462.12927,4
285.710724,1567.23987,4
285.7805,1552.39844,4
285.83075,1535.38757,4
286.257,1539.38269,4
286.2798,1782.68665,4
286.29718,1362.08765,4
286.318146,1678.28687,4
286.341919,1385.78064,4
286.439331,488.574982,1
286.525482,1488.06958,4
286.7214,1509.14417,4
286.749725,1605.59583,4
287.0558,1450.16614,4
287.435516,1461.8866,4
287.5873,1679.0199,4
287.636627,1470.25159,4
287.708435,1810.33264,4
287.8971,1484.07727,4
287.954,1576.69739,4
288.0528,1564.16956,4
288.0874,1573.13477,4
288.0898,1586.95764,4
288.221527,1737.48926,4
288.3143,1545.17212,4
288.328552,1601.02368,4
288.492,1582.951,4
288.562347,1607.27515,4
288.658569,1414.86609,4
288.9275,1533.45349,4
288.950653,1551.97437,4
288.984039,1459.68921,4
288.987427,1561.60889,4
289.1581,1441.09241,4
289.3499,1511.33582,4
289.54126,1642.49011,4
290.0134,1556.12256,4
290.070831,487.3794,1
290.080658,1511.15723,4
290.506226,1498.7019,4
290.566559,1574.04919,4
290.689056,1526.4054,4
290.8134,1680.1488,4
290.820953,1502.18738,4
290.891,1629.2157,4
291.043,1383.92761,4
291.123444,1686.39,4
291.143372,1508.11841,4
291.243774,578.0547,1
291.604034,1369.44141,4
291.703735,1381.59741,4
291.977875,600.394,1
292.048737,1519.14734,4
292.177734,1450.97925,4
292.195984,1540.13782,4
292.221039,1489.85852,4
292.336029,1454.10181,4
292.377747,1530.65881,4
292.427551,1608.4458,4
292.580078,1528.56836,4
292.591125,576.4041,1
292.629,1616.76892,4
292.912018,1582.17163,4
292.940033,464.108917,1
293.0811,1605.35962,4
293.1417,1685.11133,4
293.156372,1544.11646,4
293.1574,1551.53857,4
293.240356,1620.81616,4
293.27832,475.9867,1
293.286469,1587.11633,4
293.352722,1671.66455,4
293.417969,1503.06213,4
293.481,1438.296,4
293.499725,1483.14551,4
293.5415,478.9202,1
293.595764,1554.62158,4
293.688446,424.574036,1
293.778381,1555.708,4
293.787781,1732.56982,4
293.796661,1608.95374,4
293.988251,1686.96313,4
293.993378,1555.50952,4
294.231628,466.280548,1
294.579041,1528.02917,4
294.596954,1493.82385,4
294.701416,1660.02661,4
294.741058,1483.32288,4
294.742371,1549.59167,4
294.7797,499.4982,1
294.806183,1804.20752,4
294.870758,1538.32739,4
294.888641,1578.90332,4
294.984955,1544.22131,4
295.022522,1563.653,4
295.074371,1734.18091,4
295.138062,1588.537,4
295.302277,1447.72449,4
295.308624,1650.524,4
295.371582,515.632446,1
295.4353,1713.66284,4
295.4798,1541.10327,4
295.561951,1521.22791,4
295.647278,1664.07507,4
295.653,1590.18091,4
295.698364,1631.81921,4
295.7588,1474.71521,4
295.777039,1551.28345,4
295.8267,1423.00317,4
296.258636,1585.10046,4
296.404327,1533.84875,4
296.491821,1684.79272,4
296.531616,1489.797,4
296.5402,1612.858,4
296.553223,1537.09009,4
296.575653,1522.16406,4
296.728149,1484.30237,4
296.90683,1522.43164,4
296.935974,1402.6217,4
297.0035,497.625549,1
297.050079,1562.33,4
297.2337,497.095062,1
297.234,1584.20654,4
297.262482,1554.93689,4
297.312378,1693.81335,4
297.352417,549.895447,1
297.388458,1474.973,4
297.427673,1568.03589,4
297.459076,535.8441,1
297.470276,1567.52673,4
297.5044,1488.23486,4
297.571747,1610.7168,4
297.671631,1734.58093,4
297.697571,1721.9248,4
297.774445,1590.24414,4
297.8241,1483.3396,4
298.039276,1556.26648,4
298.078125,1483.403,4
298.085632,451.7863,1
298.116058,1540.085,4
298.146,1603.59216,4
298.376953,1540.59106,4
298.396149,1666.42725,4
298.403046,1519.01831,4
298.4572,1573.78845,4
298.619324,1452.53381,4
298.625366,1587.65466,4
298.652527,1471.10449,4
298.884583,1566.08289,4
299.00174,463.165253,1
299.037476,1407.41309,4
299.069977,1478.37817,4
299.072144,1712.17529,4
299.1199,1735.43958,4
299.1355,1568.57837,4
299.174225,1687.5675,4
299.193,1644.89417,4
299.246857,457.443176,1
299.433563,1483.57776,4
299.4692,1715.702,4
299.476074,1543.491,4
299.5137,1150.96765,4
299.5534,1410.895,4
299.5557,556.9991,1
299.576965,1636.417,4
299.594,1640.52393,4
299.6147,1576.80872,4
299.935638,1553.78931,4
300.006653,1430.32434,4
300.084229,1545.58752,4
300.108673,1507.07043,4
300.1717,1551.49927,4
300.175385,1545.48792,4
