Ch1 Amplitude,Ch2 Amplitude,Cluster
235.161728,1540.46094,4
245.8013,1488.97546,4
246.8544,1587.87793,4
248.128281,1618.26953,4
250.3494,1552.22046,4
250.621475,1527.97522,4
251.922714,1749.19312,4
252.499771,496.32132,1
252.693634,1497.11255,4
254.184387,1495.2688,4
254.664932,1539.21484,4
257.235321,1516.35437,4
257.271027,501.908234,1
257.522552,1533.56506,4
259.811768,1585.50867,4
259.978546,1569.46741,4
260.938354,1578.16406,4
261.3761,1590.42175,4
262.77417,1461.8667,4
263.436584,1659.07312,4
264.905273,1601.64771,4
266.6818,1565.219,4
267.202942,1518.42053,4
267.4482,1796.51733,4
267.7767,1527.13013,4
267.929962,1472.39868,4
268.523071,1580.143,4
268.8975,1585.025,4
270.374542,1511.826,4
270.46524,1694.1571,4
270.857025,1625.67822,4
271.54776,1535.60925,4
271.698547,1506.74609,4
272.168732,1739.66553,4
272.3985,1507.89624,4
272.5956,1571.283,4
272.66864,1535.46069,4
272.689636,1668.86414,4
272.827271,1547.42065,4
273.2299,1371.3324,4
274.0135,512.9883,1
274.0345,1606.28809,4
274.2417,1314.48,4
274.370728,1798.55237,4
274.843445,1597.70532,4
274.933929,408.18335,1
275.125977,479.938934,1
275.27005,1483.41687,4
275.3036,1584.984,4
275.879272,1514.17078,4
275.894073,1777.73474,4
276.549622,1587.42554,4
276.981964,1142.386,4
277.323944,1480.45386,4
277.354858,398.045532,1
277.569763,1539.97668,4
277.744965,1576.8905,4
278.120361,462.430359,1
278.4195,1077.7041,4
278.5049,1567.54663,4
278.5506,497.292542,1
278.776367,1614.23865,4
279.118652,1686.47388,4
279.2027,517.811462,1
279.967,484.014252,1
280.022247,1556.98047,4
280.131958,1534.201,4
280.1792,1680.65259,4
280.296143,1500.31458,4
280.453278,1605.81641,4
280.498322,1743.60242,4
280.506042,1496.13477,4
280.530151,1575.5094,4
280.9187,1703.34644,4
281.372131,1515.00708,4
281.6333,1617.02478,4
281.640778,1523.98462,4
281.8562,1707.38916,4
282.210724,1412.18945,4
282.225616,1671.142,4
282.266846,1555.67859,4
282.414917,1548.69507,4
282.4596,480.1369,1
282.610016,1517.118,4
282.715027,1621.11023,4
282.989929,436.7066,1
283.0819,1569.31165,4
283.139557,1533.445,4
283.339172,1500.82312,4
283.363342,1465.8667,4
283.597473,1623.198,4
283.86795,1483.56836,4
283.9287,1522.05188,4
284.0944,1709.02246,4
284.1242,529.7057,1
284.409637,1588.98413,4
284.498,1559.337,4
284.6311,1462.94116,4
284.681824,1538.14465,4
284.7656,1484.25659,4
284.9664,1607.84937,4
284.967,1581.274,4
285.022369,1576.87451,4
285.26236,1690.67236,4
285.49353,1799.234,4
285.5105,1419.04651,4
285.6102,1381.066,4
285.6117,1642.26953,4
285.688049,1462.62585,4
285.725983,1325.49207,4
285.8413,1502.9845,4
285.897522,1502.22339,4
286.161041,525.6225,1
286.196259,1585.67578,4
286.260284,1702.38538,4
286.470184,1400.9137,4
286.731628,1608.16833,4
286.75235,1526.73767,4
286.791534,1483.6106,4
286.817078,1486.76733,4
286.946167,1673.91626,4
287.0031,1436.19849,4
287.0579,1675.66919,4
287.3577,1703.17,4
287.766754,1665.76025,4
287.885529,1548.33911,4
288.054352,1524.85254,4
288.068939,1464.917,4
288.090027,1803.10535,4
288.100281,1589.736,4
288.1362,1583.67029,4
288.181122,1732.39014,4
288.326355,1525.0061,4
288.333282,1579.03809,4
288.5773,1692.92517,4
288.5825,1540.87451,4
288.66272,1604.49231,4
288.681763,1644.56677,4
288.795837,1561.33667,4
288.8457,1532.90918,4
288.8474,503.036163,1
289.092834,1567.533,4
289.1211,1267.76038,4
289.1536,1427.127,4
289.22052,1557.45276,4
289.392761,1353.67065,4
289.404663,1390.933,4
289.429535,1595.03186,4
289.529144,476.022,1
289.552856,1703.504,4
289.683044,1677.826,4
289.7452,1491.43909,4
289.838379,1687.221,4
289.8807,1668.98987,4
290.0701,1623.80249,4
290.304047,1494.87573,4
290.460083,516.55365,1
290.5811,1549.72534,4
290.856323,1562.563,4
290.889252,1516.99475,4
290.916351,1746.3064,4
291.0232,1530.82056,4
291.041534,1512.3689,4
291.141357,1432.32483,4
291.240265,1644.711,4
291.2683,489.5521,1
291.354156,1495.33289,4
291.664368,1710.70728,4
291.701721,523.1126,1
291.712769,471.877472,1
291.923523,1556.42139,4
292.0385,1603.43469,4
292.043945,1666.27222,4
292.098175,1455.786,4
292.223145,1697.5177,4
292.269958,1666.88892,4
292.3101,1820.06519,4
292.518951,1654.058,4
292.562469,1567.37878,4
292.746948,1594.955,4
292.999542,1407.43982,4
293.015137,1608.70947,4
293.201477,1275.10242,4
293.288361,1634.62146,4
293.413239,497.1259,1
293.631866,454.097382,1
293.7737,1511.46094,4
293.7818,1417.978,4
293.928284,1509.64648,4
294.02475,1540.18909,4
294.171356,1777.89136,4
294.409882,498.233,1
294.4112,1561.49109,4
294.842072,1754.26917,4
294.8594,403.163239,1
294.989349,1464.8634,4
294.9925,1456.00024,4
295.039337,1504.46448,4
295.0728,1422.582,4
295.1244,1572.71082,4
295.143555,1461.158,4
295.165924,437.042328,1
295.2177,1566.93958,4
295.264648,1510.9021,4
295.271851,1555.9928,4
295.289063,1613.99414,4
295.399567,1661.51611,4
295.628082,1611.08923,4
295.7712,1138.0387,4
295.821564,1519.90125,4
295.903168,468.113037,1
296.116058,1542.11267,4
296.121765,1451.51685,4
296.160919,1562.01782,4
296.215485,1666.76111,4
296.229736,440.723572,1
296.240021,1736.53821,4
296.3169,1509.34,4
296.365143,1527.4353,4
296.406952,1695.55212,4
296.5754,1512.39441,4
296.653625,1662.67834,4
296.680756,1643.91565,4
296.69693,1713.279,4
296.798035,526.5616,1
296.803284,1595.21265,4
296.8221,1627.99744,4
297.111816,1526.8136,4
297.121246,1630.05554,4
297.1358,1504.26746,4
297.166534,1533.57446,4
297.174377,1433.29,4
297.204559,1476.61926,4
297.216248,1496.40234,4
297.35968,486.405426,1
297.407349,1456.50037,4
297.532959,1619.5011,4
297.746246,1462.33423,4
297.7501,1645.4613,4
297.8145,1506.73022,4
297.8968,1494.06921,4
297.9047,1519.36414,4
297.918854,1613.80054,4
297.919922,425.305878,1
297.975128,1599.826,4
298.026459,1598.40662,4
298.097656,1480.28345,4
298.126862,1668.24463,4
298.253845,1452.93848,4
298.325958,1647.5271,4
298.3567,1731.62109,4
298.3827,1547.33362,4
298.416229,480.6031,1
298.476471,481.0346,1
298.488251,1521.35291,4
298.536316,1337.58228,4
298.5865,473.901733,1
298.634827,1688.08716,4
298.6404,1585.334,4
298.893036,434.5723,1
298.900726,1731.60364,4
298.902252,1459.49243,4
299.0473,1739.2146,4
299.065918,1533.91577,4
299.111023,1573.518,4
299.129852,1519.94812,4
299.186981,541.4057,1
299.256226,465.031525,1
299.298676,1726.04932,4
299.324982,1650.277,4
299.418518,1612.94763,4
299.483978,1463.22839,4
299.51123,1723.62061,4
299.524933,1552.56311,4
299.5693,516.5741,1
299.572845,1505.81555,4
299.60553,1540.30054,4
299.6635,1478.24854,4
299.697418,1593.12573,4
299.737335,1763.84558,4
299.7821,1418.36646,4
299.9078,1413.31055,4
299.912659,1666.38232,4
299.9348,1583.093,4
299.9727,524.386,1
300.016663,1543.68176,4
300.3046,1687.37756,4
300.3238,1511.76758,4
300.4036,1388.33,4
300.512054,1468.51855,4
300.524323,1397.40759,4
300.5302,409.120117,1
300.573029,1540.64221,4
300.702728,1610.88538,4
300.8207,1503.95935,4
300.8522,476.395172,1
300.869476,1501.32971,4
300.87207,1591.16919,4
300.905823,1635.67773,4
301.0101,500.024078,1
301.01123,509.959839,1
301.0312,1698.71936,4
301.034454,1424.675,4
301.098358,1476.79773,4
301.3181,1483.50037,4
301.342133,508.921722,1
301.416046,1527.775,4
301.458771,1564.49146,4
301.524445,456.253418,1
301.530334,1477.73254,4
301.582062,1627.53357,4
301.710052,1639.9873,4
301.946564,1539.738,4
302.017883,1701.4812,4
302.060028,418.70282,1
302.131,507.622,1
302.163849,1437.70129,4
302.242737,481.440765,1
302.338562,1514.14282,4
302.3622,1561.28577,4
302.405945,1549.63879,4
302.445343,1473.04712,4
302.534515,489.091919,1
302.687164,1572.7782,4
302.7464,1482.11487,4
302.7893,1697.70337,4
302.836823,1542.1886,4
302.93222,1538.54663,4
302.956635,1584.11743,4
302.967621,1572.15637,4
302.99057,421.914673,1
303.020966,1508.95251,4
303.0409,503.9148,1
303.0705,1452.52759,4
303.2797,1516.2771,4
303.3069,1729.50085,4
303.361359,1711.28564,4
303.363922,1569.005,4
303.3742,1521.008,4
303.414276,1552.65881,4
303.448364,1469.10242,4
303.475037,1532.58167,4
303.5035,1668.8855,4
303.6287,1565.92065,4
303.630524,1546.7666,4
303.67868,1625.38281,4
303.682,1534.64465,4
303.694916,1598.273,4
303.939941,1461.91638,4
303.964172,1703.03711,4
303.975433,545.7109,1
303.993042,1500.153,4
303.993347,1646.14453,4
304.081146,460.140625,1
304.111969,1543.97363,4
304.182922,1817.82751,4
304.23175,471.7614,1
304.23175,1551.30566,4
304.296661,481.199066,1
304.3163,1783.31177,4
304.323822,1578.57642,4
304.36377,420.027832,1
304.617767,1810.58325,4
304.6388,1751.08337,4
304.645477,1669.18091,4
304.645874,1641.94006,4
304.659515,1619.40918,4
304.671631,1648.02576,4
304.746,1530.91418,4
304.814178,1518.48376,4
304.924133,1665.31445,4
304.94043,1349.4231,4
304.9405,1656.8634,4
304.947357,1502.58875,4
304.9532,417.7226,1
305.103,1591.10889,4
305.204346,1598.43372,4
305.223572,1485.08459,4
305.261383,1532.66833,4
305.289,1484.725,4
305.3254,1135.26331,4
305.384674,1518.17236,4
305.395935,505.005646,1
305.461,488.523773,1
305.465881,1685.06262,4
305.4667,1481.009,4
305.4687,1819.41565,4
305.546326,1514.40149,4
305.5747,1573.557,4
305.6696,1540.9585,4
305.703064,1797.44666,4
305.824615,1618.98022,4
305.8624,1579.47766,4
305.863159,1451.95081,4
305.901367,1521.18909,4
305.9263,1695.40527,4
305.9478,470.49057,1
305.968475,1481.96533,4
305.971069,523.8668,1
306.012634,1507.5271,4
306.02887,1530.56226,4
306.0728,1475.73608,4
