Ch1 Amplitude,Ch2 Amplitude,Cluster
240.771545,1459.46021,4
246.175827,1546.85339,4
249.725,1721.86755,4
250.436569,1671.241,4
251.5502,1524.22754,4
255.757675,1576.07141,4
256.271637,1676.98083,4
258.97052,1771.82544,4
260.2944,1517.70117,4
261.866425,1736.96118,4
264.7612,1682.87622,4
264.7773,1600.72156,4
265.327972,1387.69324,4
265.39447,1597.89111,4
265.877869,1791.5542,4
267.939453,1562.66528,4
268.208069,1597.87573,4
268.345184,1695.80627,4
268.714966,1721.82666,4
269.331573,1761.8009,4
269.365356,1496.59351,4
269.5036,1638.10938,4
269.828644,1794.73962,4
269.935364,1758.07825,4
269.942871,1561.82861,4
270.209564,1744.79492,4
270.23938,1727.68311,4
271.15155,1462.558,4
271.254333,1519.35962,4
271.680847,1748.38013,4
271.873077,1489.27148,4
271.9262,504.7628,1
271.978516,1600.60608,4
272.155457,1456.43091,4
272.164551,1704.92151,4
272.737732,1489.03162,4
272.828247,1654.80273,4
272.926025,1635.7229,4
273.00473,1328.62256,4
273.432648,1590.42175,4
273.7651,1628.04553,4
273.888733,1606.89453,4
273.9478,1553.23877,4
274.252136,1532.18494,4
274.933716,1550.76489,4
275.3396,1686.55322,4
275.447876,1561.01477,4
275.606232,1693.53345,4
275.78595,1457.79688,4
275.9083,1461.7467,4
276.252472,1696.34131,4
276.326752,1593.7334,4
276.342773,1614.33655,4
276.391785,1670.91113,4
276.8998,1610.11487,4
277.078461,1608.32556,4
277.3727,1538.10107,4
277.820374,1489.95007,4
277.954956,1627.144,4
278.0359,1565.98853,4
278.0768,1550.48181,4
278.824829,1798.8667,4
279.0914,1486.52454,4
279.202576,1633.96448,4
279.2851,1602.03015,4
279.672729,1620.6748,4
279.690369,1641.80249,4
279.8513,1549.98523,4
280.116241,1540.317,4
280.147583,1576.64661,4
280.700684,1512.70349,4
280.7626,1507.68494,4
280.809021,1570.05017,4
280.842468,1452.4812,4
280.869781,1639.53442,4
280.873077,1788.6698,4
281.075623,1600.40308,4
281.0909,1877.95093,4
281.547729,1487.57141,4
281.604675,1516.716,4
281.656158,452.702972,1
281.753784,1630.03979,4
281.7764,1316.01611,4
281.7983,1452.91992,4
281.8797,1596.08472,4
281.900116,1552.87634,4
281.90448,1603.76221,4
281.974365,1417.19019,4
282.1572,1594.69275,4
282.1805,1543.018,4
282.5986,1628.43372,4
282.6043,1513.49365,4
282.753723,1588.24512,4
282.756866,1466.95251,4
282.760468,1594.77234,4
282.8063,1531.675,4
283.1129,1673.85046,4
283.217,1617.3645,4
283.285767,1158.11108,4
283.377319,1661.68835,4
283.433624,1490.41455,4
283.5642,1432.142,4
283.741669,1574.12622,4
284.357056,1587.11938,4
284.3664,1174.51672,4
284.440979,1738.8999,4
284.513123,1725.085,4
284.597931,442.240845,1
284.82135,1652.52673,4
285.072418,515.964844,1
285.087524,1403.51929,4
285.4426,1675.33044,4
285.445618,1383.65369,4
285.567322,1574.18652,4
285.736267,1656.39246,4
285.7447,1669.55359,4
285.829742,1607.47766,4
285.8317,1509.64819,4
286.022675,1563.03076,4
286.031342,1467.23376,4
286.1014,1458.66614,4
286.135132,1537.58618,4
286.234222,1581.20178,4
286.236572,1502.60132,4
286.286163,1677.44641,4
286.4445,1519.81787,4
286.446747,1492.37024,4
286.482544,1449.82288,4
286.519073,1538.98926,4
286.664368,1529.67639,4
286.6821,1592.18945,4
286.727875,1658.02893,4
286.8214,1431.04016,4
286.830322,1467.78162,4
286.9242,1599.85669,4
287.328857,1593.41626,4
287.5102,1568.33008,4
287.5274,1598.092,4
287.7287,1135.52283,4
287.94223,1458.61523,4
287.94397,1561.42249,4
287.967072,1596.266,4
288.010773,1534.12244,4
288.162354,1551.50854,4
288.215454,1632.07434,4
288.3089,1534.8938,4
288.33252,1672.66284,4
288.405273,1528.48254,4
288.653259,1640.20752,4
288.669342,1564.81091,4
288.775055,1635.95569,4
288.787781,1578.879,4
288.999,1428.14648,4
289.101,1528.78931,4
289.154022,1560.22852,4
289.322845,1393.84082,4
289.4141,1497.37561,4
289.56485,1844.636,4
289.654755,1574.38123,4
289.846344,1608.342,4
289.8989,521.509644,1
289.9023,1481.11743,4
289.914154,1550.98181,4
289.930573,1800.61328,4
289.965759,1503.5553,4
289.988434,1409.60193,4
290.011169,1589.12537,4
290.113678,1543.81287,4
290.1811,1557.95361,4
290.2395,465.0999,1
290.345947,1579.64355,4
290.384521,1776.82349,4
290.449219,1496.37573,4
290.525055,1639.12744,4
290.607819,451.775269,1
290.62085,1635.89148,4
290.761261,1622.20044,4
290.8131,1541.317,4
290.826538,1710.463,4
290.965027,1572.345,4
290.995056,1753.44507,4
291.049164,1526.79883,4
291.190247,1476.99561,4
291.288818,437.670044,1
291.339752,1428.515,4
291.3399,1684.21851,4
291.359283,1328.66736,4
291.3668,1569.77429,4
291.503784,1546.25244,4
291.582336,1490.67114,4
291.602478,492.70343,1
291.604584,531.246338,1
291.652679,1491.64258,4
291.664917,525.3332,1
291.7414,1577.47839,4
291.819763,1526.293,4
291.839,538.7623,1
291.921661,1772.05,4
291.95636,415.772156,1
292.047119,1620.91821,4
292.444366,1664.23755,4
292.461548,1582.72119,4
292.475525,1597.755,4
292.504456,1675.65784,4
292.52124,448.5454,1
292.545441,1530.48267,4
292.606354,1510.12451,4
292.647644,1455.15112,4
292.8174,1504.32654,4
292.835632,1582.20715,4
292.8908,1549.73926,4
292.952759,1525.98169,4
292.9611,488.232758,1
293.1585,1465.46375,4
293.343781,1681.49939,4
293.348175,461.9886,1
293.41806,1766.67712,4
293.596832,1356.94971,4
293.6025,1495.05908,4
293.614471,462.842224,1
293.709534,1543.05042,4
293.748077,535.4148,1
293.776062,1444.57288,4
293.830566,411.6832,1
293.9872,496.102478,1
293.992035,562.331,1
294.12674,1480.81213,4
294.1782,1620.64624,4
294.237823,1438.61584,4
294.331329,1631.212,4
294.3327,1390.931,4
294.387634,1461.82544,4
294.485962,469.729828,1
294.5666,1414.73291,4
294.693237,1527.71606,4
294.708649,1557.68921,4
294.723083,468.125977,1
294.790558,1628.57751,4
294.917328,1560.07043,4
294.985474,1413.57471,4
295.0321,1338.95178,4
295.043365,1548.7926,4
295.049255,1502.74878,4
295.068726,540.9017,1
295.073181,1711.18091,4
295.078156,1559.98486,4
295.388184,462.44632,1
295.394318,1554.2113,4
295.434418,1529.58276,4
295.4401,1457.716,4
295.572662,1815.11475,4
295.574158,1603.26038,4
295.6128,1515.15857,4
295.624542,455.375641,1
295.717,1371.06885,4
295.788879,1492.33057,4
295.7991,1544.52917,4
295.878,1694.48315,4
295.925049,1547.8186,4
295.964935,1267.64771,4
295.969421,1618.5,4
296.063263,1451.078,4
296.217468,474.260956,1
296.234558,1730.42737,4
296.279449,1335.9729,4
296.3567,1850.973,4
296.371674,1475.00659,4
296.373138,1601.575,4
296.411957,1460.80811,4
296.477478,1548.54749,4
296.4809,1611.98657,4
296.495148,1621.00867,4
296.553833,1565.58313,4
296.6705,1526.63855,4
296.701141,1521.3717,4
296.703583,1630.7439,4
296.7531,1539.45386,4
296.909119,523.236267,1
297.0254,1801.05823,4
297.053284,1652.33923,4
297.060059,1493.60071,4
297.0627,1509.69458,4
297.0926,1455.59387,4
297.1016,1595.22522,4
297.117554,500.09906,1
297.119263,1430.63721,4
297.2061,1522.83313,4
297.244,1743.22693,4
297.249969,1546.05164,4
297.251465,1701.8125,4
297.3045,1627.63611,4
297.520142,1527.27319,4
297.528137,1480.9563,4
297.689453,1664.60083,4
297.756653,1503.94788,4
297.839783,1412.45947,4
297.873047,518.5453,1
297.882172,482.449158,1
297.888916,1521.246,4
297.9805,1607.17493,4
298.0699,1426.12,4
298.0791,1573.82117,4
298.171661,1345.944,4
298.1783,1478.46143,4
298.340576,1513.2594,4
298.3594,1664.50562,4
298.372375,1765.24,4
298.3797,1539.43774,4
298.382935,1624.47632,4
298.4534,1607.01245,4
298.473175,1680.682,4
298.525635,1602.10974,4
298.570251,1561.92993,4
298.5811,1548.53772,4
298.618317,1619.008,4
298.651764,1498.78491,4
298.690125,1611.20911,4
298.773621,1609.44263,4
298.791046,525.647766,1
298.79364,1572.39246,4
298.7991,1530.01587,4
298.92688,1679.77332,4
299.006775,1601.36914,4
299.109375,1345.60535,4
299.222168,1421.07422,4
299.22345,491.8791,1
299.2795,1570.23645,4
299.335968,1520.982,4
299.403931,1571.60583,4
299.41983,1791.85156,4
299.438049,1555.08984,4
299.487274,1479.75781,4
299.528931,1706.56934,4
299.538422,1588.78552,4
299.54364,1438.339,4
299.55542,1563.36108,4
299.568176,1479.96643,4
299.644928,1579.13074,4
299.7287,1609.33618,4
299.7522,1475.2,4
299.791718,422.219,1
299.835968,1534.11487,4
299.843536,1723.66443,4
299.877441,1503.54834,4
299.887268,1304.90088,4
299.921661,1550.62842,4
299.923248,1486.70044,4
299.9676,533.418457,1
299.9732,1698.35742,4
299.9952,1497.96057,4
300.0099,1570.8042,4
300.0667,1368.41125,4
300.069122,1773.71729,4
300.082,1292.608,4
300.101868,477.476959,1
300.110321,1761.49341,4
300.1759,1488.712,4
300.179321,554.82074,1
300.223236,1531.17444,4
