Ch1 Amplitude,Ch2 Amplitude,Cluster
238.007217,1602.27393,4
240.000732,1444.613,4
251.0229,1547.6521,4
251.771149,1687.76819,4
251.9724,1444.38086,4
252.092743,1615.25916,4
252.124817,1483.62683,4
254.818115,1836.74524,4
256.459,1840.46094,4
256.688324,1510.78613,4
258.159363,1624.02356,4
258.277374,1828.43445,4
258.646851,1519.37085,4
258.87323,1594.55054,4
259.540344,1438.41748,4
260.401276,1489.48938,4
260.890228,1668.15039,4
261.4832,1459.28137,4
261.78653,1462.72388,4
262.675934,1617.48718,4
263.4786,1576.918,4
263.55304,1475.06433,4
263.680664,1508.63123,4
263.6808,1446.08911,4
264.194733,1628.83911,4
264.432465,1687.689,4
264.528931,1510.50488,4
265.0551,1539.92065,4
266.5573,1567.37329,4
266.8243,1560.32861,4
267.0922,1682.27393,4
267.837738,1633.37512,4
267.908417,1488.44165,4
268.179657,1336.93445,4
268.438049,1544.01733,4
268.606873,1490.42114,4
268.932922,1699.12354,4
269.097443,1384.51355,4
269.574738,1470.39307,4
269.697571,1367.84131,4
269.7781,1664.52161,4
270.0609,434.146545,1
270.289246,1798.12061,4
270.427124,471.0227,1
270.5138,1517.51953,4
270.521667,1572.25635,4
270.654633,1516.8822,4
270.826447,1474.51709,4
271.467865,1414.70459,4
271.51886,1465.28931,4
271.651733,1293.2627,4
272.443939,1718.90027,4
272.7575,1478.90649,4
273.1006,1336.44507,4
273.180023,1530.83044,4
273.843262,1580.36487,4
274.197174,1540.4292,4
274.4815,1458.41931,4
274.752869,430.736572,1
274.755768,1587.52673,4
275.114258,1480.25891,4
275.152618,1734.60474,4
275.799469,1432.71948,4
276.061554,1447.31042,4
276.068939,1714.06421,4
276.142456,1435.36963,4
276.300934,1711.71216,4
276.5281,1392.69421,4
276.873871,1514.60107,4
277.106628,1624.58093,4
277.11615,1495.03772,4
277.296478,1525.25281,4
277.302063,1706.34644,4
277.319336,1676.37878,4
277.493866,1619.30664,4
277.8158,1573.80334,4
278.123779,1233.61328,4
278.170441,1477.734,4
278.1717,1524.7876,4
278.203857,1547.90479,4
278.346649,1706.80139,4
