Ch1 Amplitude,Ch2 Amplitude,Cluster
250.4488,1548.40112,1
256.414246,1462.02319,1
262.342255,1517.70251,1
264.099518,1529.203,1
265.0887,1589.31128,1
266.680267,1701.22314,1
268.5946,1596.15588,1
269.15,1477.29053,1
269.19223,567.6731,1
271.201172,1699.96265,1
271.6488,1543.72717,1
271.706268,1591.64551,1
271.798218,1513.97559,1
272.5262,482.559326,1
273.031677,1506.0708,1
273.171936,1486.37158,1
273.5997,1500.05823,1
276.0223,1360.94446,1
276.137146,1537.87146,1
276.6659,1537.9729,1
277.027679,1512.70947,1
277.10556,1431.82593,1
277.661316,1587.44421,1
279.3915,1593.314,1
280.015442,1353.03979,1
280.556915,503.8407,1
280.61377,1650.50317,1
280.721954,1569.09387,1
281.088531,1410.53052,1
281.2474,475.143616,1
281.2784,1502.57,1
282.1869,1462.00708,1
282.498169,1463.844,1
282.604767,1470.34778,1
282.698639,1559.94519,1
282.8047,1448.49927,1
282.825684,1439.27161,1
283.135284,1564.08447,1
284.1628,1493.53479,1
284.20813,1425.82568,1
284.290436,1367.88074,1
284.7145,1728.58594,1
284.892731,1587.40186,1
285.205353,1546.13782,1
285.297577,1723.27661,1
285.682617,1730.68457,1
285.736176,453.8963,1
286.041016,504.567719,1
286.266266,1507.38574,1
286.3656,1379.49475,1
286.768524,1418.54919,1
286.866272,1536.50977,1
287.002228,1505.11047,1
287.4789,1552.03613,1
287.8544,1504.99158,1
287.943237,1566.72131,1
288.0961,1641.6759,1
288.230835,1436.796,1
288.28653,459.9658,1
288.294525,1706.18433,1
288.391663,1554.59448,1
288.845734,1645.26331,1
288.8966,493.356384,1
288.953461,1504.5564,1
289.036377,613.8441,1
289.155182,1485.58337,1
289.2766,1531.55933,1
289.4316,1643.081,1
289.479584,1491.83679,1
289.571869,487.425,1
289.6648,1629.77246,1
289.884552,1524.1106,1
290.103973,1371.04309,1
290.164063,1691.81592,1
290.283722,1579.03625,1
290.2902,1574.69482,1
290.373444,507.575256,1
290.3835,1566.072,1
290.523163,1443.85522,1
290.8775,1498.74438,1
290.92038,1443.1958,1
291.1305,1284.84375,1
291.332825,1534.66064,1
291.351532,1541.38428,1
291.3777,1643.14429,1
291.409027,1643.1217,1
291.561951,1544.2804,1
291.6991,1568.72,1
291.816284,1477.70691,1
291.862335,1458.59961,1
291.88092,1520.3689,1
291.97052,494.2196,1
291.991547,1492.19861,1
292.54483,1483.43066,1
292.933533,1625.43616,1
293.13678,1676.125,1
293.347748,1522.21875,1
293.385284,511.7602,1
293.418945,474.8475,1
293.4371,421.039276,1
293.6525,1506.30908,1
293.670074,1633.15039,1
293.71875,516.477051,1
293.750946,469.532532,1
293.819,1497.14063,1
294.052429,1611.56519,1
294.0747,500.673828,1
294.294159,1443.61548,1
294.4323,1493.647,1
294.43634,540.103455,1
294.492554,406.817474,1
294.587341,1463.531,1
294.6318,491.877228,1
294.639648,1443.045,1
294.649719,1536.00146,1
294.6511,1497.61194,1
294.678253,1495.69421,1
294.7307,487.1596,1
295.052856,512.1139,1
295.2136,1473.28137,1
295.2486,1554.1311,1
295.318573,1556.6156,1
295.5061,1578.05322,1
295.637634,1582.60474,1
295.9623,1416.3457,1
296.1721,1686.21606,1
296.203949,516.695251,1
296.240936,1556.09827,1
296.263977,1573.264,1
296.347443,1615.3512,1
296.3893,1480.71069,1
296.400421,1562.031,1
296.4127,1468.60461,1
296.622223,1566.49731,1
296.632477,1526.02087,1
296.646454,479.926239,1
296.801971,517.583,1
296.8155,1446.67212,1
296.870178,1532.12329,1
296.9379,1584.07886,1
296.958374,1387.27148,1
297.035217,1454.7146,1
297.0368,1522.17334,1
297.0383,547.2372,1
297.076782,1702.34631,1
297.1292,1510.01282,1
297.160156,1485.564,1
297.208282,1481.084,1
297.328156,563.733337,1
297.3813,1517.75586,1
