Ch1 Amplitude,Ch2 Amplitude,Cluster
215.909668,1043.63806,4
230.893768,1567.25732,4
241.6416,423.5351,1
242.529587,1380.94788,4
243.150421,1655.7384,4
244.629425,1625.31067,4
244.953766,1407.87744,4
250.445084,1635.42664,4
250.935837,1467.54541,4
251.110718,1534.99817,4
251.974716,1507.43347,4
252.349075,1585.30737,4
252.51532,1631.45911,4
252.899292,1611.80493,4
253.45459,1592.413,4
253.704285,1407.10437,4
254.008392,1589.49438,4
254.57312,1539.73865,4
255.323563,1699.6825,4
255.972565,1522.35742,4
256.2376,1304.63916,4
256.867523,1555.2019,4
256.899139,494.0463,1
257.401733,376.265259,1
258.042969,1340.50061,4
258.471436,1677.50928,4
259.02124,1719.65515,4
259.15152,1630.851,4
259.254547,1451.15149,4
259.8565,1475.07471,4
259.905945,1748.38977,4
260.781952,1575.742,4
260.884033,436.052643,1
261.9484,1613.903,4
262.809326,1497.90515,4
263.705475,1502.21631,4
265.0333,1577.23547,4
265.23288,1566.66956,4
265.527863,1540.54749,4
266.373047,1552.28455,4
267.5502,1518.40979,4
267.669373,1460.079,4
268.005829,1465.76489,4
268.2271,1576.35925,4
268.321442,1454.30042,4
268.3558,1178.14441,4
268.5473,492.3035,1
268.601624,1519.66516,4
268.692963,1517.12329,4
268.7028,1758.05444,4
268.865265,1739.58032,4
268.959961,1482.80237,4
269.016724,1529.79089,4
269.263672,1575.81592,4
269.2845,1515.06323,4
269.49472,1559.41687,4
269.506226,460.6455,1
269.7002,1840.82507,4
269.7508,1342.105,4
269.866852,1595.68359,4
270.1233,1645.71118,4
270.15567,1500.01807,4
270.462463,527.4235,1
270.617126,1436.69043,4
270.638062,1562.68408,4
270.7701,1476.85229,4
270.778656,396.154327,1
270.835052,1624.82,4
270.956665,1561.72375,4
271.31427,445.515076,1
271.3794,514.8435,1
271.7461,1509.25183,4
271.7581,1554.78271,4
271.7648,1686.25244,4
271.972778,1771.56909,4
272.3247,1448.14539,4
272.402527,1511.37952,4
272.429169,1605.77,4
272.85,1316.92737,4
272.888367,1696.14661,4
272.896423,1567.59839,4
272.95874,1577.07312,4
273.024139,1579.67993,4
273.1667,1253.2113,4
273.300934,487.5534,1
273.45,1824.6803,4
273.580261,1201.408,4
273.624054,1487.89392,4
273.832031,472.507141,1
273.904358,1573.08594,4
273.938171,1547.154,4
274.129639,1483.54407,4
274.143921,1402.77612,4
274.25235,1613.05579,4
274.634033,1463.84192,4
274.634277,1482.808,4
274.661621,478.708038,1
274.7755,1538.75537,4
274.923737,1797.34937,4
275.145935,1572.82031,4
275.187073,1637.02808,4
275.4368,466.145172,1
275.694061,1759.37866,4
275.781128,1541.80981,4
275.837677,1623.27917,4
275.8543,1588.79675,4
276.5691,1282.93164,4
276.7814,1498.18726,4
276.864716,1489.09351,4
277.0426,1604.9491,4
277.116272,1206.09192,4
277.162872,1533.575,4
277.172974,1525.12683,4
277.2875,1599.8335,4
277.337738,520.5022,1
277.361542,1448.96057,4
277.4015,1563.64319,4
277.450165,1509.30969,4
277.54303,1631.86389,4
277.55072,1681.90588,4
277.5614,1592.67163,4
277.822968,451.793274,1
277.9786,1511.77246,4
277.980377,495.220947,1
278.0215,527.266846,1
278.0265,1439.61548,4
278.070831,1493.391,4
278.093048,1631.446,4
278.117737,1738.0238,4
278.1415,1530.98584,4
278.2247,1551.39587,4
278.351257,1661.81689,4
278.476654,1570.17261,4
278.519,1605.13367,4
278.712463,1493.14233,4
278.9634,1422.152,4
279.057922,1633.45581,4
279.30957,1407.32947,4
279.6008,1558.20227,4
279.646729,1590.49658,4
279.704956,1757.36755,4
279.849823,1484.52649,4
279.8921,1705.471,4
280.048462,1425.66077,4
280.1164,1530.69885,4
280.206573,1460.10242,4
280.342041,1524.30444,4
280.369843,1511.72668,4
280.397583,1490.05176,4
280.439453,1431.01172,4
280.478821,1408.00037,4
280.480957,1564.47339,4
280.493378,1432.15686,4
280.498566,1498.26282,4
280.624176,1506.95679,4
280.647858,1523.937,4
280.661835,1390.76282,4
280.698944,453.206,1
280.769836,1550.45691,4
280.829041,1486.27209,4
280.862854,1591.81152,4
280.90155,1643.48535,4
280.955719,1498.80591,4
280.9911,514.1028,1
281.0404,1627.414,4
281.0637,1620.58777,4
281.3327,1605.99951,4
281.425751,1584.52454,4
281.472534,1542.61646,4
281.477539,503.906677,1
281.639252,1504.27222,4
281.7095,1735.82544,4
281.797058,1285.03271,4
282.261658,1545.40552,4
282.3922,1504.06055,4
282.68573,1679.32532,4
282.910065,1609.42017,4
282.940063,1584.97253,4
283.226135,1607.78931,4
283.266357,1601.46985,4
283.346527,1668.10779,4
283.386353,1435.27527,4
283.4627,1631.24146,4
283.483978,1768.13574,4
283.562561,1538.70569,4
283.729,1612.178,4
283.837,1589.733,4
283.9965,1450.19116,4
284.05838,1592.37976,4
284.1661,1690.366,4
284.208344,1397.81726,4
284.234924,452.475616,1
284.330139,1604.27307,4
284.430084,1565.41321,4
284.459045,1621.83093,4
284.624847,1527.422,4
284.673859,1423.43164,4
284.722443,1581.51709,4
284.7719,1782.34717,4
284.99942,1543.50317,4
285.023956,1487.45544,4
285.0908,1654.13586,4
285.0977,1634.36157,4
285.107971,527.6237,1
285.166748,1665.00964,4
285.1766,1523.37561,4
285.388733,1431.2655,4
285.4255,1703.55,4
285.5382,1575.36182,4
285.564758,1523.37915,4
285.5849,1384.75671,4
285.6707,1649.45691,4
285.6768,1601.56519,4
285.7068,1450.42224,4
285.8156,1555.963,4
285.888245,1642.82385,4
286.046265,1544.03931,4
286.114044,1543.60718,4
286.130035,1344.53186,4
286.137878,1489.80652,4
286.194733,468.665436,1
286.27832,1476.17432,4
286.466248,1640.21448,4
286.627228,1449.432,4
286.766266,438.181,1
286.790955,1344.08093,4
286.889343,1539.74329,4
287.051727,1500.70813,4
287.104736,1578.819,4
287.158844,1530.62463,4
287.1626,424.417664,1
287.227325,1626.73975,4
287.365662,1265.61365,4
287.461151,1456.67676,4
287.525116,1646.933,4
287.587769,1515.914,4
287.620667,1417.31018,4
287.645782,1704.14771,4
287.670837,1308.48218,4
287.8275,1565.99438,4
287.8914,1531.5083,4
287.8919,1465.30237,4
288.0409,1472.94177,4
288.0835,1579.5824,4
288.129028,1573.91577,4
288.194458,1525.15613,4
288.1961,1440.58411,4
288.227448,1516.3053,4
288.242859,1388.66089,4
288.271667,1511.86548,4
288.302124,430.348358,1
288.491516,1581.26184,4
288.563171,462.398163,1
288.64328,484.311829,1
288.707733,1544.71509,4
288.758636,1182.20874,4
288.794281,1637.77319,4
288.8584,1594.89441,4
288.9368,1587.28833,4
288.937347,1295.679,4
288.942352,1713.613,4
288.9693,519.6212,1
289.12204,350.6444,1
289.1515,1553.202,4
289.3054,462.887573,1
289.384949,1562.28064,4
289.402039,1466.25281,4
289.5031,1508.8374,4
289.536255,523.948059,1
289.65976,499.820648,1
289.8134,1593.09607,4
289.8249,1530.02979,4
289.899933,1633.65759,4
289.91925,1493.07349,4
289.935944,1560.78064,4
289.998657,503.7393,1
290.038,1560.07068,4
290.08,1414.09924,4
290.1477,469.914734,1
290.235382,485.3943,1
290.3807,1467.69568,4
290.410828,1534.56616,4
290.4229,1505.16772,4
290.5541,1701.51721,4
290.675049,424.4289,1
290.8016,1523.9209,4
290.814667,1451.30029,4
290.901428,1486.38672,4
290.9142,443.482361,1
291.101044,1422.377,4
291.101685,1561.45984,4
291.119781,1524.13623,4
291.151764,1643.51245,4
291.2042,1670.78027,4
291.22998,1429.25537,4
291.295319,1614.56433,4
291.312683,1648.79993,4
291.3177,1546.8772,4
291.426849,1395.32874,4
291.442719,1755.428,4
291.444153,385.4524,1
291.477539,1305.89429,4
291.49472,1404.63342,4
291.546875,1660.54382,4
291.59137,1450.973,4
291.665955,1758.55774,4
291.69693,1789.86328,4
291.773,454.0166,1
291.963654,1612.1405,4
291.9662,485.4237,1
292.033417,1690.74255,4
292.05365,458.6743,1
292.060974,482.221527,1
292.158661,1509.45386,4
292.218628,1668.2738,4
292.263824,1365.29919,4
292.2935,1521.44934,4
292.344971,453.392,1
292.433258,1451.60339,4
292.65448,424.394043,1
292.685577,1467.1593,4
292.688751,1462.5481,4
292.74585,425.299316,1
292.77002,1597.68542,4
292.791321,1555.20569,4
292.8359,1594.08362,4
292.8608,1408.46008,4
292.89975,1518.50317,4
292.900635,417.503632,1
292.992432,484.7866,1
293.011658,1666.28516,4
293.018982,1679.27869,4
293.1481,1605.1969,4
293.182739,1652.63586,4
293.2199,1475.45947,4
293.285339,1444.95618,4
293.359528,1654.15784,4
293.418549,1674.49719,4
293.4317,1620.96118,4
293.4367,1449.93909,4
293.4919,1607.698,4
293.5438,1787.68652,4
293.566559,1631.52112,4
293.5677,483.962769,1
293.6525,1814.82727,4
293.714142,1592.233,4
293.723846,1448.6051,4
293.7721,1509.0282,4
293.810974,1699.09631,4
293.83493,1403.35168,4
293.857147,1483.94116,4
293.864868,1625.45435,4
293.9369,1471.31238,4
293.996521,1450.9657,4
294.1508,1445.74036,4
294.171661,1389.1344,4
294.234741,1748.74353,4
294.2922,1483.375,4
294.36145,414.364838,1
294.3631,1501.357,4
294.413422,1581.14453,4
294.444855,1188.3949,4
294.4703,1487.30859,4
294.4901,1459.82385,4
294.546417,570.897766,1
294.5842,1425.6167,4
294.6675,1680.60962,4
294.669525,1595.44946,4
294.7652,1603.3147,4
294.7773,440.2887,1
294.8,1648.20959,4
294.8622,1477.96826,4
294.867676,1481.70837,4
294.912933,1664.53345,4
294.990143,1403.61035,4
294.997253,441.694977,1
295.054749,1578.45422,4
295.0558,1586.59558,4
295.179932,1472.18164,4
295.27417,1468.99573,4
295.294037,531.7685,1
295.2986,459.893127,1
295.340729,1680.17249,4
295.363617,1568.10083,4
295.435333,1517.63684,4
295.473877,498.717621,1
295.5919,384.239563,1
295.618683,1737.00562,4
295.6657,1819.49841,4
295.714752,1559.97,4
295.730682,1728.94458,4
295.788574,1304.76367,4
295.81012,1403.24231,4
295.854553,1471.465,4
295.8775,1813.11047,4
295.888184,502.7939,1
295.902527,1749.52173,4
295.955444,1564.80969,4
295.985,1606.63477,4
296.031128,1514.54858,4
296.045044,1600.393,4
296.080963,1602.311,4
296.08905,411.977173,1
296.174316,1578.22742,4
296.184021,1511.11938,4
296.2323,501.442963,1
296.246,1669.62939,4
296.287018,1565.50024,4
296.3139,1510.5365,4
296.3551,1770.53125,4
296.439941,1543.70715,4
296.446716,1473.42773,4
296.49762,1500.63855,4
296.598724,1436.00012,4
296.6188,1540.1626,4
296.633057,1628.5105,4
296.6344,1779.45935,4
296.709076,496.868469,1
296.710541,1307.29431,4
296.761475,1539.30237,4
296.780884,1426.21973,4
296.8501,1466.88562,4
296.865082,1784.96362,4
296.876434,451.846252,1
296.886719,1450.99878,4
296.9348,1518.78845,4
