Ch1 Amplitude,Ch2 Amplitude,Cluster
234.55687,490.345,1
236.753357,1675.84888,1
237.072083,1356.9967,1
250.553177,1344.13977,1
252.122208,1555.70776,1
253.5924,1332.1311,1
254.352371,1553.43018,1
256.07254,1382.07373,1
256.8681,1493.69067,1
256.907959,1694.34607,1
258.787384,1697.77307,1
260.009735,1578.15125,1
260.829742,1595.75073,1
262.1281,1512.29761,1
263.4038,1559.08093,1
263.8932,1452.24878,1
265.754242,1441.61841,1
267.1703,1569.512,1
267.719727,1548.48108,1
269.044983,1434.02478,1
269.6336,1764.82068,1
269.768036,1379.064,1
269.780518,486.478516,1
269.830078,493.788483,1
269.9215,1537.24,1
270.004852,507.37796,1
270.867035,459.9903,1
270.932983,423.441132,1
272.127136,1510.56226,1
272.197144,1498.86316,1
272.572845,1464.37256,1
272.593872,1436.04944,1
272.8798,445.012054,1
273.467163,1385.52551,1
273.655853,1370.19861,1
274.3404,1435.72058,1
274.9261,1416.50879,1
275.219177,1481.09875,1
275.342773,1616.34644,1
275.59436,1490.53687,1
275.762634,1447.70691,1
275.968048,1190.10962,1
276.055939,1370.19556,1
276.333954,463.883057,1
276.4926,1525.71252,1
276.539642,1445.90442,1
276.766449,1543.14673,1
276.865417,1411.06042,1
276.879761,420.55603,1
277.261719,1602.32227,1
277.348938,484.518951,1
277.377,1562.21472,1
277.623749,462.2995,1
277.741852,473.453735,1
277.887878,475.311066,1
277.931183,1515.7915,1
278.3838,1510.53052,1
278.596771,423.37616,1
278.6631,1439.34143,1
278.839661,1584.01123,1
278.9698,1510.572,1
279.443878,498.906952,1
279.4469,478.174438,1
279.4823,1443.291,1
279.731,1525.43335,1
279.740845,1222.58887,1
279.748749,1546.37219,1
280.157227,459.850616,1
280.2518,1588.40955,1
280.474243,1478.58667,1
280.8185,1587.976,1
281.598175,453.643372,1
281.808655,1357.57471,1
281.8836,1337.81372,1
282.124146,1417.35486,1
282.172,449.494263,1
282.733246,1468.4248,1
282.82605,1495.95532,1
282.968048,1405.3667,1
283.005737,500.0965,1
283.221466,1480.92712,1
283.2625,491.142578,1
283.280762,1547.46777,1
283.312439,426.46817,1
283.465668,1484.01367,1
283.578369,404.962646,1
283.8442,440.445526,1
283.888245,1417.41223,1
283.940643,1543.62268,1
283.9706,524.3313,1
284.0144,1511.492,1
284.229279,456.59082,1
284.324982,1543.27271,1
284.6599,1542.47437,1
284.709747,1526.58057,1
284.8955,1742.80457,1
285.161072,1435.55139,1
285.214355,478.512573,1
285.2551,530.0996,1
285.445953,1492.73425,1
285.466583,1195.41589,1
285.668976,469.508942,1
286.2002,1563.93213,1
286.245453,1549.10046,1
286.320557,1577.51343,1
286.399658,1533.13208,1
286.43634,1473.07373,1
286.495819,1418.79272,1
286.589142,1598.57837,1
286.602448,1651.1239,1
286.693054,1328.049,1
286.7326,1516.69421,1
286.877075,502.551758,1
286.924,1527.72827,1
287.026062,1498.74915,1
287.254578,447.800354,1
287.339539,1469.80286,1
287.43454,1590.99011,1
287.65152,485.7776,1
287.7378,1525.88574,1
287.831116,1447.09717,1
288.03952,1632.79846,1
288.0615,1622.57776,1
288.089844,447.120544,1
288.109,1599.52441,1
288.131226,1377.94971,1
288.153076,1554.41846,1
288.177032,1415.74646,1
288.1931,472.7216,1
288.21582,455.33432,1
288.270782,1759.74414,1
288.288818,1460.32715,1
288.2899,1503.78259,1
288.341064,1402.71362,1
288.3981,481.651031,1
288.435577,1645.78589,1
288.4602,1452.39856,1
288.5933,455.546478,1
288.732117,432.685,1
288.740326,1551.61,1
288.8324,442.752472,1
289.019073,1440.22253,1
289.143677,1535.01978,1
289.33606,1532.8606,1
289.4569,1527.68665,1
289.4618,445.0225,1
289.555847,1496.03552,1
289.5988,1634.65588,1
289.665436,1540.40259,1
289.681183,1574.48694,1
289.737732,1520.91772,1
