Ch1 Amplitude,Ch2 Amplitude,Cluster
229.130249,1507.20923,4
234.761063,1445.55994,4
237.9058,1579.77063,4
241.080948,1628.89478,4
242.456741,1662.89685,4
247.736572,1655.02,4
248.802216,1564.36072,4
249.099747,1700.32764,4
249.692139,1443.27234,4
250.885635,1458.43689,4
254.837646,1599.32324,4
254.989151,1355.98352,4
255.28418,1588.159,4
258.810333,1497.50085,4
258.964722,1518.12769,4
259.8184,1450.08362,4
261.888916,1606.57422,4
262.248077,1605.18835,4
263.26413,1527.37012,4
263.668121,1697.52722,4
263.86557,1567.68237,4
264.009216,1467.88928,4
264.581146,489.0433,1
264.6754,1523.07129,4
264.676239,1790.77393,4
264.686249,1753.37036,4
264.897675,1580.78394,4
264.980042,1508.49426,4
265.1751,1426.76819,4
265.357635,1426.07654,4
265.5667,1537.00427,4
266.2608,1552.39941,4
266.2745,1764.76428,4
267.370453,1670.73352,4
267.3816,1232.97131,4
267.483521,486.8765,1
267.821442,1536.636,4
268.296356,1694.476,4
268.583557,1618.15259,4
268.631317,1467.4054,4
269.824249,1507.92041,4
269.9626,1642.00549,4
270.214966,1586.22693,4
270.286682,1767.18884,4
270.336273,1778.96057,4
270.4564,1328.61792,4
270.791779,1549.41785,4
270.814484,1491.39954,4
270.9999,1605.39587,4
271.029846,427.0343,1
271.874847,1568.49243,4
272.182037,1590.887,4
272.754944,1490.21875,4
272.9691,1550.55139,4
273.0047,1533.22852,4
273.393066,1473.96924,4
273.443542,1670.61792,4
273.747955,1467.63635,4
273.7539,1579.55969,4
273.7742,1663.85339,4
273.962555,1460.7334,4
274.368317,1493.663,4
275.421,1516.19763,4
275.5164,1435.33765,4
275.6238,1673.09888,4
275.983337,1498.42542,4
276.066742,1726.4342,4
276.236328,1398.37585,4
276.290283,1510.06177,4
276.292053,1495.16663,4
276.408417,1514.80286,4
276.835022,1748.37329,4
276.869141,1578.56506,4
277.075165,1547.918,4
277.140167,1527.11511,4
277.538971,1707.56653,4
277.582428,1574.38171,4
277.708252,1714.68347,4
277.793182,1526.84521,4
277.8165,1581.04248,4
277.894867,1557.12292,4
277.985443,1524.437,4
278.002716,1494.79663,4
278.0241,1539.248,4
278.5588,1680.84668,4
278.57373,1456.466,4
278.873749,1623.01416,4
279.051758,1570.24084,4
279.4681,1622.03687,4
279.545563,1683.46826,4
279.706421,1665.27039,4
279.8201,1518.11328,4
280.0569,1513.95935,4
280.2824,1571.079,4
280.4125,1480.85278,4
280.512939,1539.72461,4
280.568,1552.66565,4
280.634338,1630.01636,4
280.7753,1505.23914,4
280.871368,1532.374,4
280.960419,1522.97607,4
280.96994,1513.52649,4
281.1391,1772.03442,4
281.1539,1499.86768,4
281.198425,1446.67188,4
281.321838,1346.96606,4
281.371674,1324.405,4
281.4069,1516.01208,4
281.6283,1599.69226,4
281.851746,1537.28821,4
281.889984,1479.05164,4
281.890442,1601.17249,4
281.923553,1468.092,4
281.958832,1512.44348,4
281.9685,464.107178,1
281.995148,403.5209,1
282.05957,1564.6488,4
282.0681,1748.708,4
282.130951,1518.58923,4
282.1832,1504.86865,4
282.369415,1668.03015,4
282.537262,447.822,1
282.803162,1549.21338,4
282.8254,1592.82861,4
282.9239,1611.6731,4
283.702271,513.2046,1
283.775665,1563.01843,4
284.46524,1562.51038,4
284.497772,1546.44653,4
284.50827,1511.96252,4
284.6953,1587.68848,4
284.761353,1454.074,4
284.8071,1481.173,4
284.948639,576.724548,1
284.949341,1250.60889,4
284.967041,495.16803,1
285.267944,1375.46863,4
285.401733,1782.57166,4
285.402954,1426.63428,4
285.544983,464.641144,1
285.6078,1703.89526,4
285.824921,1444.5304,4
285.97403,1520.78162,4
285.99054,1669.64734,4
286.012756,1581.72949,4
286.0284,1134.95337,4
286.2485,1458.514,4
286.271973,1746.19629,4
286.274261,470.882721,1
286.297455,1783.71643,4
286.438324,1459.7019,4
286.447479,1510.92517,4
286.658936,1459.52283,4
286.7324,1479.49292,4
286.7364,1457.20459,4
286.763672,1567.83044,4
286.872742,1363.25793,4
286.8905,1720.16858,4
286.933838,1498.42957,4
286.951752,1510.39465,4
286.9622,1520.08276,4
286.973175,1574.02222,4
287.209625,383.8195,1
287.276642,1495.78064,4
287.289246,1530.13416,4
287.3418,1390.99146,4
287.432556,1510.06714,4
287.456421,1504.65564,4
287.510559,1622.72168,4
287.5686,1550.094,4
287.6412,1482.94312,4
287.676331,1464.43677,4
287.7589,1477.72192,4
287.779144,1467.157,4
287.840179,1563.347,4
287.8961,1563.53186,4
287.985168,1593.94812,4
288.069183,1694.50757,4
288.110657,1687.46521,4
288.1925,415.168243,1
288.1928,488.0381,1
288.5772,1545.78186,4
288.628937,416.444244,1
288.70752,1478.833,4
288.7875,1439.27,4
288.798828,1589.523,4
288.823669,1541.76868,4
288.982544,1574.13745,4
289.0462,1431.29761,4
289.092072,1671.11731,4
289.161743,1468.34119,4
289.1868,1468.23853,4
289.363861,471.520721,1
289.3763,1462.34058,4
289.4064,1547.74365,4
289.4387,1568.64063,4
289.45816,435.598358,1
289.476776,1595.54382,4
289.5299,1719.76941,4
289.600464,525.811157,1
289.866241,1716.5083,4
289.941742,1442.35107,4
290.0147,1566.62622,4
290.050476,1792.85046,4
290.1974,443.481842,1
290.2692,1507.57654,4
290.406616,1184.806,4
290.473328,1469.83264,4
290.497559,1585.42078,4
290.518463,1449.00562,4
290.528534,1665.8894,4
290.628418,1422.61926,4
290.650269,1464.2085,4
290.653168,1600.8728,4
290.6749,1511.98242,4
290.6909,1471.69275,4
290.756348,1439.27673,4
290.775635,1486.95544,4
290.789642,1423.568,4
290.871338,1517.69775,4
291.1033,1451.43079,4
291.127625,1534.39673,4
291.322418,1809.47656,4
291.362122,1584.90112,4
291.453583,1396.18481,4
291.467621,431.9227,1
291.5966,1544.01,4
291.6395,1451.448,4
291.7555,1571.178,4
291.831,1629.53906,4
291.8632,484.200531,1
291.864258,1561.81836,4
292.003448,1699.79578,4
292.0421,1465.4751,4
292.067383,1542.29834,4
292.1357,1384.41382,4
292.137054,1743.8728,4
292.1419,1655.656,4
292.172668,1509.66882,4
292.190918,1666.52307,4
292.2589,1482.16748,4
292.3357,1511.38379,4
292.592133,1682.36365,4
292.596466,1498.38757,4
292.636932,1466.7793,4
292.654144,1538.30835,4
292.777527,1543.96826,4
292.7991,1350.08008,4
292.884552,1704.926,4
292.9181,1412.26648,4
293.0533,1453.0199,4
293.1542,1497.92908,4
293.160248,1451.25928,4
293.205719,1527.7395,4
293.238037,1481.92,4
293.416321,1719.7793,4
293.434937,480.112366,1
293.54007,1550.50012,4
293.562653,1523.45557,4
293.578064,1529.68225,4
293.623169,1485.2002,4
293.625458,1419.15234,4
293.641327,1759.35352,4
293.7261,1428.08887,4
293.763947,1489.49487,4
293.782623,490.521118,1
293.8632,479.568,1
293.913177,1666.76758,4
293.982178,1447.55579,4
294.040039,1626.39038,4
294.043335,1501.52307,4
294.06012,1585.51892,4
294.0615,1547.21777,4
294.101379,1384.7655,4
294.143768,1694.36011,4
294.1549,1549.66724,4
294.227356,384.456,1
294.290924,485.570465,1
294.3029,1540.71521,4
294.398132,1556.27673,4
294.404053,1496.67883,4
294.466156,1548.12073,4
294.564423,1442.41357,4
294.61264,1400.25366,4
294.626038,1505.30579,4
294.675385,1301.667,4
294.6843,1434.37354,4
294.749969,1502.32385,4
294.7668,1376.92053,4
294.800842,464.9566,1
294.812164,1295.74744,4
294.8712,1673.11169,4
294.8942,1585.26306,4
294.901917,1377.221,4
294.9852,1495.99438,4
295.054962,510.135132,1
295.124359,1590.80554,4
295.167877,1496.09827,4
295.206329,1490.12817,4
295.2261,1429.62549,4
295.307,1412.762,4
295.367554,424.5676,1
295.376862,1702.18457,4
295.437531,1501.71521,4
295.451965,1442.5835,4
295.4558,1472.69287,4
295.4571,1416.45007,4
295.547943,1613.21521,4
295.600128,1549.64868,4
295.700226,1322.28137,4
295.70163,1428.7832,4
295.710449,1544.9707,4
295.72345,1554.96875,4
295.750275,1617.70386,4
295.826477,1355.45776,4
295.867981,1517.70923,4
295.950745,1573.18237,4
295.9707,962.2197,4
295.997772,1441.01306,4
296.042877,483.7792,1
296.068359,1423.83093,4
296.09613,1682.04211,4
296.163574,1371.73926,4
296.1894,508.624878,1
296.3628,571.5881,1
296.443939,1665.49487,4
296.564819,1442.73279,4
296.7354,1469.52319,4
296.782623,1461.62817,4
296.8097,1501.88513,4
296.8942,1495.07239,4
296.952271,1210.366,4
297.052979,1485.80554,4
297.110077,1532.57422,4
297.1895,1479.25024,4
297.190247,1532.68115,4
297.219971,423.697418,1
297.221619,1477.33826,4
297.234558,1731.43359,4
297.250427,1478.08667,4
297.274567,1528.52783,4
297.296631,1400.37769,4
297.313873,1450.21619,4
297.33725,1438.12927,4
297.370758,1457.09766,4
297.3946,432.8936,1
297.4586,1431.34143,4
297.469,1698.31738,4
297.528778,1700.16577,4
297.5598,1533.0907,4
297.5934,1574.501,4
297.649,1554.43335,4
297.6982,1610.88062,4
297.840332,1665.88782,4
297.851349,474.6068,1
297.943085,1437.64941,4
297.969452,1545.47168,4
298.167419,464.4341,1
298.194275,466.210022,1
298.211548,1768.61,4
298.26828,1546.45435,4
298.300629,1667.52246,4
298.305817,1650.66235,4
298.307068,1607.87183,4
298.450165,486.6456,1
298.502838,1454.36829,4
298.6673,1526.60193,4
298.738251,514.081848,1
298.765656,1416.51514,4
298.989258,1566.98047,4
299.032776,1491.90088,4
299.1371,1516.71741,4
299.1866,1715.35767,4
299.211,1392.3667,4
299.216827,1348.90747,4
299.223816,1794.38562,4
299.261383,1661.1178,4
299.313232,1331.89941,4
299.34375,1591.49,4
299.3485,482.809845,1
299.394379,459.39798,1
299.4123,482.185364,1
299.65802,1650.49121,4
299.70285,381.727448,1
299.7085,1708.81287,4
299.741577,1428.92993,4
299.818481,1448.84106,4
299.821838,491.738556,1
299.828064,495.216827,1
299.9425,1415.169,4
299.971039,1500.9967,4
299.983032,439.687775,1
300.029419,1489.1864,4
300.148651,460.9976,1
300.1541,450.501953,1
300.1805,1468.8927,4
300.222656,1559.12756,4
300.249573,1484.34058,4
300.250977,479.745941,1
300.259827,1590.10181,4
300.285431,1522.95386,4
300.340118,1616.54614,4
300.342163,490.679352,1
300.350067,1501.744,4
300.4176,1481.51575,4
300.5663,1428.81543,4
300.5723,1561.40771,4
300.604523,453.360962,1
300.6459,1501.01453,4
300.693726,1542.5354,4
300.743622,1638.126,4
300.749,1520.29065,4
