Ch1 Amplitude,Ch2 Amplitude,Cluster
221.452545,1290.39673,4
239.505951,1721.627,4
246.111725,1640.18884,4
247.888626,1679.00464,4
250.7951,1487.99951,4
251.5981,1567.68494,4
257.397644,1576.655,4
258.5951,1640.8905,4
259.769531,1482.86548,4
261.558075,433.418152,1
262.7494,432.6762,1
264.223938,1558.29431,4
267.174316,1441.41211,4
267.7818,1505.03638,4
268.132263,1009.9447,4
268.567261,1320.03906,4
268.57428,1450.91687,4
270.344574,1535.57617,4
270.4716,1553.04785,4
271.095337,1508.499,4
271.1918,1539.9248,4
271.714417,1540.07031,4
272.0664,1461.95923,4
272.244965,1350.87463,4
272.832245,1466.59607,4
272.900421,1698.93591,4
273.653748,1700.39563,4
273.819672,1591.663,4
274.024963,1685.25513,4
274.109131,1416.089,4
274.62146,1835.32544,4
274.624573,1528.10083,4
274.6505,1658.97083,4
275.0629,443.113831,1
275.179321,1626.10059,4
275.41745,1609.34424,4
275.556061,1761.68945,4
275.709381,1450.55151,4
275.8971,1426.9635,4
275.901428,1724.47083,4
276.114716,1669.77722,4
276.660919,1408.01721,4
276.7571,1378.3136,4
276.84906,1493.59473,4
277.079742,1565.27771,4
277.084564,561.666748,1
277.50946,1318.26331,4
277.6088,1595.77039,4
277.615967,1539.825,4
277.87088,1733.38916,4
278.999481,1528.80652,4
279.133453,1417.09717,4
279.185,1589.97339,4
279.563416,1509.50024,4
279.563934,1680.01538,4
279.860077,1563.55,4
279.995453,1612.69324,4
280.093719,1490.1073,4
280.7002,1666.23816,4
280.75116,1289.626,4
280.8262,1620.90576,4
280.872925,1668.84436,4
281.157,1632.3363,4
281.209717,1496.75134,4
281.509521,1717.42126,4
281.713654,1607.16284,4
281.7393,1531.317,4
282.014038,1654.39685,4
282.158844,1754.46216,4
282.1685,476.485779,1
282.554535,1491.174,4
282.684937,1533.181,4
283.227875,1620.39392,4
283.257782,489.131622,1
283.3572,409.779144,1
283.3672,1477.5105,4
283.448761,1485.39722,4
283.605682,1717.10864,4
283.7332,1512.00671,4
283.81662,1488.70081,4
283.9574,1522.66138,4
284.04837,1545.71851,4
284.3274,1506.42261,4
284.771759,1626.19043,4
284.8542,1557.813,4
284.9178,1599.42017,4
285.018524,1582.69775,4
285.1454,1614.86047,4
285.206,420.2227,1
285.263947,1703.96851,4
285.4382,1557.37976,4
285.43866,1488.70154,4
285.494263,1497.00073,4
285.8117,1722.55847,4
285.836182,1606.107,4
285.913757,1716.87549,4
285.9493,476.529938,1
285.995148,1655.99243,4
286.062,1720.83508,4
286.10907,1526.33167,4
286.116669,1452.80627,4
286.1249,1332.47937,4
286.1707,1443.50488,4
286.266022,1502.61047,4
286.283875,1534.9718,4
286.2936,1671.57251,4
286.32196,461.42157,1
286.388428,1607.70532,4
286.428345,1483.69324,4
286.4421,1830.13269,4
286.614746,1701.33008,4
286.8646,1643.10413,4
286.879242,1508.82544,4
286.905273,362.1932,1
286.973175,1471.90637,4
287.192474,1535.92358,4
287.224182,1597.96948,4
287.485016,1511.46765,4
287.8167,1540.33508,4
287.9039,1582.51782,4
287.90863,1604.42029,4
287.955353,1687.54858,4
288.105927,1508.40369,4
288.277039,1575.9928,4
288.2809,1235.64624,4
288.2912,1485.02625,4
288.458344,1586.23987,4
288.469757,1557.64063,4
288.4771,1663.8208,4
288.536438,1602.87964,4
288.945465,1461.98047,4
288.9873,1753.17261,4
289.147247,1633.32043,4
289.156464,1456.68677,4
289.1697,1711.3501,4
289.1982,1435.028,4
289.2993,1546.54358,4
289.36792,1300.65967,4
289.747375,463.709747,1
289.804443,1677.22668,4
289.844635,434.504974,1
289.925,1427.89661,4
289.9887,1459.39453,4
289.9888,1273.33569,4
290.057281,1280.44861,4
290.613556,1468.25488,4
290.6918,1584.32251,4
